trip_id,payment_type_id,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,congestion_surcharge,total_amount
211,1.0,7.0,0.5,0.5,1.0,0.0,0.3,2.5,11.8
212,2.0,9.0,0.0,0.5,0.0,0.0,0.3,0.0,9.8
213,1.0,8.5,0.0,0.5,2.36,0.0,0.3,2.5,14.16
214,1.0,9.5,0.0,0.5,2.06,0.0,0.3,0.0,12.36
215,1.0,5.0,0.0,0.5,1.66,0.0,0.3,2.5,9.96
216,2.0,20.5,0.5,0.5,0.0,0.0,0.3,2.5,24.3
217,1.0,10.5,0.0,0.5,2.76,0.0,0.3,2.5,16.56
218,2.0,8.0,0.0,0.5,0.0,0.0,0.3,2.5,11.3
219,2.0,7.5,3.5,0.5,0.0,0.0,0.3,2.5,11.8
220,2.0,6.5,3.5,0.5,0.0,0.0,0.3,2.5,10.8
221,1.0,5.0,2.5,0.5,1.65,0.0,0.3,2.5,9.95
222,1.0,5.0,0.5,0.5,0.0,0.0,0.3,0.0,6.3
223,1.0,5.5,2.5,0.5,2.0,0.0,0.3,2.5,10.8
224,1.0,16.0,0.0,0.5,2.0,0.0,0.3,2.5,21.3
225,2.0,5.5,1.0,0.5,0.0,0.0,0.3,2.5,9.8
226,1.0,10.5,2.5,0.5,3.45,0.0,0.3,2.5,17.25
227,1.0,14.0,0.0,0.5,4.32,0.0,0.3,2.5,21.62
228,1.0,7.5,1.0,0.5,1.45,0.0,0.3,2.5,13.25
229,1.0,10.5,0.0,0.5,2.76,0.0,0.3,2.5,16.56
230,1.0,8.5,0.0,0.5,2.36,0.0,0.3,2.5,14.16
231,1.0,10.5,3.5,0.5,1.0,0.0,0.3,2.5,15.8
232,1.0,15.5,0.0,0.5,4.7,0.0,0.3,2.5,23.5
233,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
234,2.0,13.0,0.0,0.5,0.0,0.0,0.3,2.5,16.3
235,1.0,10.0,3.5,0.5,2.85,0.0,0.3,2.5,17.15
236,2.0,25.5,3.0,0.5,0.0,0.0,0.3,2.5,29.3
237,1.0,7.5,2.5,0.5,2.15,0.0,0.3,2.5,12.95
238,2.0,10.0,1.0,0.5,0.0,0.0,0.3,2.5,14.3
239,1.0,65.0,0.0,0.0,0.0,0.0,0.3,0.0,65.3
240,1.0,6.0,0.0,0.5,2.0,0.0,0.3,2.5,11.3
241,1.0,65.62,0.0,0.0,13.15,0.0,0.3,0.0,79.07
242,1.0,6.5,0.0,0.5,1.47,0.0,0.3,2.5,11.27
243,1.0,9.0,1.0,0.5,2.66,0.0,0.3,2.5,15.96
244,2.0,4.5,0.0,0.5,0.0,0.0,0.3,0.0,5.3
245,2.0,8.0,0.0,0.5,0.0,0.0,0.3,2.5,11.3
246,2.0,24.5,2.5,0.5,0.0,0.0,0.3,2.5,27.8
247,1.0,9.5,0.0,0.5,2.56,0.0,0.3,2.5,15.36
248,1.0,8.5,1.0,0.5,2.56,0.0,0.3,2.5,15.36
249,1.0,9.5,1.0,0.5,2.07,0.0,0.3,2.5,15.87
250,1.0,52.0,0.0,0.5,3.0,6.12,0.3,2.5,64.42
251,1.0,11.0,0.0,0.5,1.0,0.0,0.3,2.5,15.3
252,1.0,12.5,0.0,0.5,3.16,0.0,0.3,2.5,20.91
253,2.0,8.0,1.0,0.5,0.0,0.0,0.3,2.5,12.3
254,1.0,29.0,0.5,0.5,6.05,0.0,0.3,0.0,36.35
255,1.0,20.0,0.0,0.5,4.66,0.0,0.3,2.5,27.96
256,1.0,6.5,2.5,0.5,1.0,0.0,0.3,2.5,10.8
257,1.0,5.0,3.0,0.5,1.76,0.0,0.3,2.5,10.56
258,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
259,1.0,10.0,1.0,0.5,2.14,0.0,0.3,2.5,16.44
260,1.0,15.5,3.0,0.5,5.75,0.0,0.3,2.5,25.05
261,1.0,8.0,2.5,0.5,2.25,0.0,0.3,2.5,13.55
262,1.0,8.5,2.5,0.5,2.35,0.0,0.3,2.5,14.15
263,1.0,19.0,0.0,0.5,4.46,0.0,0.3,2.5,26.76
264,1.0,4.5,2.5,0.5,1.0,0.0,0.3,2.5,8.8
265,1.0,17.0,1.0,0.5,4.26,0.0,0.3,2.5,25.56
266,1.0,10.5,0.0,0.5,2.76,0.0,0.3,2.5,16.56
267,1.0,6.0,3.0,0.5,1.95,0.0,0.3,2.5,11.75
268,2.0,66.0,0.0,0.0,0.0,10.5,0.3,0.0,76.8
269,1.0,11.0,2.5,0.5,2.85,0.0,0.3,2.5,17.15
270,1.0,7.0,0.0,0.5,2.0,0.0,0.3,2.5,12.3
271,1.0,10.0,0.0,0.5,2.66,0.0,0.3,2.5,15.96
272,2.0,8.0,1.0,0.5,0.0,0.0,0.3,2.5,12.3
273,1.0,4.0,0.5,0.5,1.17,0.0,0.3,2.5,8.97
274,2.0,17.0,0.0,0.5,0.0,0.0,0.3,2.5,20.3
275,1.0,18.5,0.0,0.5,4.36,0.0,0.3,2.5,26.16
276,2.0,4.0,0.0,0.5,0.0,0.0,0.3,2.5,7.3
277,1.0,8.0,0.0,0.5,2.26,0.0,0.3,2.5,13.56
278,1.0,8.0,3.0,0.5,2.35,0.0,0.3,2.5,14.15
279,1.0,6.0,0.5,0.5,1.96,0.0,0.3,2.5,11.76
280,1.0,6.0,0.5,0.5,1.96,0.0,0.3,2.5,11.76
281,1.0,52.0,0.0,0.5,12.28,6.12,0.3,2.5,73.7
282,2.0,17.5,1.0,0.5,0.0,0.0,0.3,2.5,21.8
283,1.0,9.5,0.5,0.5,2.66,0.0,0.3,2.5,15.96
284,2.0,49.0,0.5,0.5,0.0,0.0,0.3,0.0,50.3
285,1.0,11.0,0.5,0.5,1.2,0.0,0.3,2.5,16.0
286,1.0,9.0,2.5,0.5,0.9,0.0,0.3,2.5,13.2
287,2.0,8.5,0.0,0.5,0.0,0.0,0.3,2.5,11.8
288,1.0,9.0,3.5,0.5,2.65,0.0,0.3,2.5,15.95
289,1.0,8.0,3.0,0.5,2.35,0.0,0.3,2.5,14.15
290,1.0,11.0,0.0,0.5,2.95,0.0,0.3,0.0,14.75
291,1.0,10.0,0.5,0.5,1.0,0.0,0.3,2.5,14.8
292,1.0,9.5,0.0,0.5,2.0,0.0,0.3,2.5,14.8
293,2.0,5.0,0.0,0.5,0.0,0.0,0.3,0.0,5.8
294,1.0,4.0,0.0,0.5,1.46,0.0,0.3,2.5,8.76
295,1.0,11.0,0.0,0.5,2.86,0.0,0.3,2.5,17.16
296,1.0,8.0,2.5,0.5,2.8,0.0,0.3,2.5,14.1
297,1.0,6.5,0.0,0.5,2.94,0.0,0.3,2.5,12.74
298,1.0,42.5,1.0,0.5,15.88,6.12,0.3,2.5,68.8
299,1.0,18.5,2.5,0.5,4.35,0.0,0.3,2.5,26.15
300,1.0,6.5,2.5,0.5,1.96,0.0,0.3,2.5,11.76
301,1.0,9.5,0.0,0.5,2.56,0.0,0.3,2.5,15.36
302,1.0,89.0,0.5,0.5,0.0,0.0,0.3,0.0,90.3
303,1.0,6.5,2.5,0.5,1.96,0.0,0.3,2.5,11.76
304,1.0,7.5,0.5,0.5,2.26,0.0,0.3,2.5,13.56
305,1.0,16.5,1.0,0.5,4.16,0.0,0.3,2.5,24.96
306,1.0,12.5,3.0,0.5,4.89,0.0,0.3,2.5,21.19
307,1.0,9.5,0.5,0.5,2.0,0.0,0.3,2.5,15.3
308,1.0,16.0,0.0,0.5,4.83,0.0,0.3,2.5,24.13
309,2.0,11.5,1.0,0.5,0.0,0.0,0.3,0.0,13.3
310,2.0,7.0,0.5,0.5,0.0,0.0,0.3,2.5,10.8
311,2.0,13.5,1.0,0.5,0.0,0.0,0.3,2.5,17.8
312,1.0,9.0,0.0,0.5,1.5,0.0,0.3,2.5,13.8
313,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
314,1.0,52.0,0.0,0.5,12.28,6.12,0.3,2.5,73.7
315,2.0,5.0,3.0,0.5,0.0,0.0,0.3,2.5,8.8
316,1.0,6.0,1.0,0.5,1.54,0.0,0.3,2.5,11.84
317,1.0,6.0,3.5,0.5,1.5,0.0,0.3,2.5,11.8
318,1.0,12.5,2.5,0.5,4.7,0.0,0.3,2.5,20.5
319,1.0,10.0,0.5,0.5,2.76,0.0,0.3,2.5,16.56
320,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
321,1.0,9.0,1.0,0.5,2.0,0.0,0.3,2.5,15.3
322,1.0,6.0,3.5,0.5,2.0,0.0,0.3,2.5,12.3
323,1.0,6.0,0.5,0.5,1.96,0.0,0.3,2.5,11.76
324,1.0,8.5,3.0,0.5,0.0,0.0,0.3,2.5,12.3
325,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
326,1.0,5.0,1.0,0.5,2.32,0.0,0.3,2.5,11.62
327,1.0,5.0,2.5,0.5,2.45,0.0,0.3,2.5,10.75
328,1.0,5.5,2.5,0.5,1.75,0.0,0.3,2.5,10.55
329,1.0,35.5,2.5,0.5,8.95,6.12,0.3,2.5,53.87
330,2.0,8.0,0.0,0.5,0.0,0.0,0.3,2.5,11.3
331,1.0,7.5,3.0,0.5,2.25,0.0,0.3,2.5,13.55
332,1.0,52.0,0.0,0.5,10.0,6.12,0.3,2.5,71.42
333,2.0,5.0,0.0,0.5,0.0,0.0,0.3,2.5,8.3
334,2.0,14.5,2.5,0.5,0.0,0.0,0.3,2.5,17.8
335,1.0,17.0,1.0,0.5,4.26,0.0,0.3,2.5,25.56
336,1.0,19.0,0.0,0.5,3.95,0.0,0.3,0.0,23.75
337,1.0,15.5,2.5,0.5,2.82,0.0,0.3,2.5,21.62
338,1.0,30.0,0.0,0.5,5.0,6.12,0.3,2.5,44.42
339,2.0,6.0,2.5,0.5,0.0,0.0,0.3,2.5,9.3
340,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
341,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
342,1.0,7.5,0.5,0.5,1.13,0.0,0.3,2.5,12.43
343,1.0,11.5,1.0,0.5,1.5,0.0,0.3,2.5,17.3
344,2.0,13.5,0.0,0.5,0.0,0.0,0.3,2.5,16.8
345,1.0,16.5,0.0,0.5,2.0,0.0,0.3,2.5,21.8
346,1.0,46.0,2.5,0.5,7.0,6.12,0.3,2.5,62.42
347,1.0,19.0,0.5,0.5,4.0,0.0,0.3,2.5,26.8
348,1.0,5.0,2.5,0.5,1.0,0.0,0.3,2.5,9.3
349,1.0,5.0,0.0,0.5,0.7,0.0,0.3,2.5,9.0
350,1.0,13.0,0.0,0.5,3.26,0.0,0.3,2.5,19.56
351,1.0,9.5,3.5,0.5,0.0,0.0,0.3,2.5,13.8
352,1.0,4.5,2.5,0.5,1.0,0.0,0.3,2.5,8.8
353,1.0,5.0,0.0,0.5,1.66,0.0,0.3,2.5,9.96
354,2.0,6.0,0.0,0.5,0.0,0.0,0.3,2.5,9.3
355,2.0,24.0,0.0,0.5,0.0,0.0,0.3,2.5,27.3
356,2.0,12.0,1.0,0.5,0.0,0.0,0.3,2.5,16.3
357,2.0,19.5,0.5,0.5,0.0,0.0,0.3,2.5,23.3
358,1.0,5.0,2.5,0.5,2.05,0.0,0.3,2.5,10.35
359,1.0,11.5,0.0,0.5,1.25,0.0,0.3,2.5,16.05
360,1.0,14.0,0.0,0.5,1.5,0.0,0.3,2.5,18.8
361,1.0,9.5,0.0,0.5,2.56,0.0,0.3,2.5,15.36
362,1.0,11.0,3.5,0.5,3.8,0.0,0.3,2.5,19.1
363,1.0,6.0,0.5,0.5,0.1,0.0,0.3,2.5,9.9
364,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
365,1.0,6.5,2.5,0.5,1.0,0.0,0.3,2.5,10.8
366,2.0,4.5,0.0,0.5,0.0,0.0,0.3,2.5,7.8
367,1.0,10.0,0.0,0.5,1.0,0.0,0.3,2.5,14.3
368,1.0,4.5,0.0,0.5,1.0,0.0,0.3,2.5,8.8
369,1.0,7.0,0.5,0.5,2.7,0.0,0.3,2.5,13.5
370,1.0,4.5,0.0,0.5,1.56,0.0,0.3,2.5,9.36
371,1.0,6.0,2.5,0.5,1.85,0.0,0.3,2.5,11.15
372,1.0,4.5,1.0,0.5,1.76,0.0,0.3,2.5,10.56
373,2.0,8.5,2.5,0.5,0.0,0.0,0.3,2.5,11.8
374,2.0,13.0,0.5,0.5,0.0,0.0,0.3,0.0,14.3
375,1.0,10.0,1.0,0.5,2.86,0.0,0.3,2.5,17.16
376,2.0,8.0,0.5,0.5,0.0,0.0,0.3,2.5,11.8
377,2.0,23.5,3.0,0.5,0.0,0.0,0.3,2.5,27.3
378,1.0,8.0,0.0,0.5,2.26,0.0,0.3,2.5,13.56
379,2.0,32.5,0.0,0.5,0.0,6.12,0.3,2.5,41.92
380,1.0,5.0,1.0,0.5,0.5,0.0,0.3,2.5,9.8
381,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
382,1.0,7.5,3.0,0.5,1.0,0.0,0.3,2.5,12.3
383,2.0,19.5,2.5,0.5,0.0,0.0,0.3,2.5,22.8
384,1.0,4.0,0.0,0.5,0.48,0.0,0.3,0.0,5.28
385,1.0,11.5,0.5,0.5,3.06,0.0,0.3,2.5,18.36
386,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
387,1.0,12.0,2.5,0.5,3.05,0.0,0.3,2.5,18.35
388,1.0,8.0,2.5,0.5,2.25,0.0,0.3,2.5,13.55
389,1.0,5.5,0.0,0.5,0.0,0.0,0.3,0.0,6.3
390,2.0,4.5,0.0,0.5,0.0,0.0,0.3,2.5,7.8
391,2.0,19.5,0.0,0.5,0.0,0.0,0.3,2.5,22.8
392,1.0,6.5,0.0,0.5,1.96,0.0,0.3,2.5,11.76
393,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
394,1.0,9.5,1.0,0.5,2.76,0.0,0.3,2.5,16.56
395,2.0,7.5,1.0,0.5,0.0,0.0,0.3,0.0,9.3
396,1.0,16.5,3.0,0.5,3.0,0.0,0.3,2.5,23.3
397,1.0,19.0,1.0,0.5,2.0,0.0,0.3,2.5,25.3
398,1.0,10.0,0.5,0.5,2.76,0.0,0.3,2.5,16.56
399,1.0,22.3,0.0,0.0,40.0,0.0,0.3,0.0,62.6
400,1.0,6.5,0.0,0.5,1.96,0.0,0.3,2.5,11.76
401,1.0,11.5,1.0,0.5,3.95,0.0,0.3,2.5,19.75
402,2.0,5.5,1.0,0.5,0.0,0.0,0.3,2.5,9.8
403,2.0,6.0,0.5,0.5,0.0,0.0,0.3,2.5,9.8
404,1.0,6.5,0.0,0.5,2.0,0.0,0.3,2.5,11.8
405,2.0,9.0,1.0,0.5,0.0,0.0,0.3,0.0,10.8
406,1.0,52.0,0.0,0.5,10.56,0.0,0.3,0.0,63.36
407,1.0,8.0,0.0,0.5,2.26,0.0,0.3,2.5,13.56
408,2.0,5.5,2.5,0.5,0.0,0.0,0.3,2.5,8.8
409,2.0,5.5,0.0,0.5,0.0,0.0,0.3,0.0,6.3
410,1.0,14.0,0.5,0.5,1.78,0.0,0.3,2.5,19.58
411,1.0,5.5,2.5,0.5,0.0,0.0,0.3,2.5,8.8
412,1.0,12.5,0.5,0.5,3.26,0.0,0.3,2.5,19.56
413,1.0,10.5,0.5,0.5,2.86,0.0,0.3,2.5,17.16
414,2.0,52.0,4.5,0.5,0.0,6.12,0.3,2.5,65.92
415,2.0,6.5,0.0,0.5,0.0,0.0,0.3,2.5,9.8
416,2.0,13.0,1.0,0.5,0.0,0.0,0.3,2.5,17.3
417,1.0,15.5,3.0,0.5,3.85,0.0,0.3,2.5,23.15
418,1.0,9.0,3.0,0.5,1.2,0.0,0.3,2.5,14.0
419,1.0,11.5,0.5,0.5,4.59,0.0,0.3,2.5,19.89
420,1.0,6.5,1.0,0.5,2.16,0.0,0.3,2.5,12.96
421,1.0,23.5,0.0,0.5,6.7,0.0,0.3,2.5,33.5
422,1.0,4.5,0.0,0.5,1.56,0.0,0.3,2.5,9.36
423,2.0,14.0,0.0,0.5,0.0,0.0,0.3,0.0,14.8
424,1.0,5.5,3.5,0.5,1.95,0.0,0.3,2.5,11.75
425,1.0,11.0,0.0,0.5,4.29,0.0,0.3,2.5,18.59
426,1.0,11.5,2.5,0.5,2.96,0.0,0.3,2.5,17.76
427,2.0,23.5,0.0,0.5,0.0,0.0,0.3,0.0,24.3
428,2.0,13.0,2.5,0.5,0.0,0.0,0.3,2.5,16.3
429,1.0,17.0,3.0,0.5,5.2,0.0,0.3,2.5,26.0
430,1.0,13.5,0.5,0.5,4.32,0.0,0.3,2.5,21.62
431,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
432,2.0,7.0,0.5,0.5,0.0,0.0,0.3,2.5,10.8
433,1.0,12.5,2.5,0.5,3.95,0.0,0.3,2.5,19.75
434,2.0,22.5,0.0,0.5,0.0,0.0,0.3,0.0,23.3
435,2.0,20.0,1.0,0.5,0.0,0.0,0.3,2.5,24.3
436,1.0,9.0,2.5,0.5,2.45,0.0,0.3,2.5,14.75
437,1.0,6.0,3.5,0.5,1.03,0.0,0.3,2.5,11.33
438,2.0,25.0,2.5,0.5,0.0,0.0,0.3,2.5,28.3
439,1.0,10.0,1.0,0.5,1.75,0.0,0.3,2.5,16.05
440,1.0,11.0,0.5,0.5,3.7,0.0,0.3,2.5,18.5
441,1.0,31.0,0.0,0.5,8.08,6.12,0.3,2.5,48.5
442,1.0,4.0,0.0,0.5,1.2,0.0,0.3,0.0,6.0
443,2.0,22.5,0.0,0.5,0.0,0.0,0.3,0.0,23.3
444,1.0,8.5,0.5,0.5,2.21,0.0,0.3,2.5,14.51
445,1.0,17.5,0.5,0.5,4.26,0.0,0.3,2.5,25.56
446,1.0,6.0,0.5,0.5,1.96,0.0,0.3,2.5,11.76
447,1.0,9.5,1.0,0.5,2.76,0.0,0.3,2.5,16.56
448,2.0,5.5,0.0,0.5,0.0,0.0,0.3,2.5,8.8
449,2.0,10.5,1.0,0.5,0.0,0.0,0.3,2.5,14.8
450,1.0,11.0,3.0,0.5,2.95,0.0,0.3,2.5,17.75
451,1.0,6.5,0.0,0.5,1.0,0.0,0.3,2.5,10.8
452,1.0,3.5,0.5,0.5,1.46,0.0,0.3,2.5,8.76
453,2.0,6.0,1.0,0.5,0.0,0.0,0.3,2.5,10.3
454,1.0,4.0,1.0,0.5,1.0,0.0,0.3,0.0,6.8
455,1.0,15.0,3.5,0.5,1.7,0.0,0.3,2.5,21.0
456,1.0,4.0,2.5,0.5,1.45,0.0,0.3,2.5,8.75
457,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
458,2.0,8.0,0.0,0.5,0.0,0.0,0.3,2.5,11.3
459,2.0,22.0,0.0,0.5,0.0,0.0,0.3,2.5,25.3
460,1.0,11.5,0.0,0.5,0.0,0.0,0.3,2.5,14.8
461,1.0,5.0,0.0,0.5,1.0,0.0,0.3,2.5,9.3
462,2.0,12.5,0.0,0.5,0.0,0.0,0.3,2.5,15.8
463,2.0,8.5,2.5,0.5,0.0,0.0,0.3,2.5,11.8
464,1.0,19.0,0.5,0.5,4.05,0.0,0.3,0.0,24.35
465,1.0,6.5,3.0,0.5,1.0,0.0,0.3,2.5,11.3
466,1.0,10.5,1.0,0.5,2.22,0.0,0.3,2.5,17.02
467,2.0,8.0,0.0,0.5,0.0,0.0,0.3,2.5,11.3
468,2.0,7.5,0.0,0.5,0.0,0.0,0.3,2.5,10.8
469,1.0,13.5,0.0,0.5,1.0,0.0,0.3,2.5,17.8
470,1.0,5.0,2.5,0.5,1.65,0.0,0.3,2.5,9.95
471,1.0,17.0,0.0,0.5,1.0,0.0,0.3,2.5,21.3
472,1.0,5.0,0.5,0.5,1.76,0.0,0.3,2.5,10.56
473,1.0,13.0,0.0,0.5,3.26,0.0,0.3,2.5,19.56
474,2.0,13.5,0.5,0.5,0.0,0.0,0.3,2.5,17.3
475,2.0,4.5,3.0,0.5,0.0,0.0,0.3,2.5,8.3
476,1.0,5.0,2.5,0.5,1.65,0.0,0.3,2.5,9.95
477,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
478,1.0,14.0,0.0,0.5,2.6,0.0,0.3,2.5,19.9
479,1.0,6.0,2.5,0.5,1.86,0.0,0.3,2.5,11.16
480,2.0,16.5,0.5,0.5,0.0,0.0,0.3,2.5,20.3
481,1.0,17.5,0.0,0.5,2.0,0.0,0.3,2.5,22.8
482,1.0,14.0,0.5,0.5,3.56,0.0,0.3,2.5,21.36
483,1.0,58.5,0.0,0.5,11.86,0.0,0.3,0.0,71.16
484,2.0,4.5,0.5,0.5,0.0,0.0,0.3,2.5,8.3
485,2.0,7.0,2.5,0.5,0.0,0.0,0.3,2.5,10.3
486,2.0,23.5,0.5,0.5,0.0,0.0,0.3,2.5,27.3
487,2.0,4.5,2.5,0.5,0.0,0.0,0.3,2.5,7.8
488,1.0,9.0,2.5,0.5,1.0,0.0,0.3,2.5,13.3
489,2.0,8.0,3.0,0.5,0.0,0.0,0.3,2.5,11.8
490,1.0,8.5,1.0,0.5,1.54,0.0,0.3,2.5,14.34
491,1.0,7.5,0.0,0.5,1.62,0.0,0.3,2.5,12.42
492,1.0,4.5,3.0,0.5,1.5,0.0,0.3,2.5,9.8
493,1.0,4.5,0.0,0.5,1.56,0.0,0.3,2.5,9.36
494,1.0,37.5,0.0,0.5,4.2,0.0,0.3,2.5,45.0
495,1.0,12.0,1.0,0.5,4.08,0.0,0.3,2.5,20.38
496,1.0,12.0,3.5,0.5,3.25,0.0,0.3,2.5,19.55
497,1.0,4.0,0.0,0.5,1.0,0.0,0.3,2.5,8.3
498,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
499,1.0,7.5,0.5,0.5,2.26,0.0,0.3,2.5,13.56
500,1.0,7.0,2.5,0.5,2.0,0.0,0.3,2.5,12.3
501,2.0,23.5,0.0,0.5,0.0,0.0,0.3,2.5,26.8
502,1.0,10.5,0.0,0.5,2.48,0.0,0.3,2.5,16.28
503,2.0,9.5,0.0,0.5,0.0,0.0,0.3,2.5,12.8
504,1.0,8.5,2.5,0.5,2.35,0.0,0.3,2.5,14.15
505,1.0,42.0,0.0,0.5,0.0,6.12,0.3,0.0,48.92
506,1.0,5.5,3.5,0.5,1.95,0.0,0.3,2.5,11.75
507,1.0,29.0,3.0,0.5,9.7,6.12,0.3,2.5,48.62
508,1.0,6.5,1.0,0.5,3.24,0.0,0.3,2.5,14.04
509,1.0,19.5,0.0,0.5,4.56,0.0,0.3,2.5,27.36
510,1.0,17.5,0.0,0.5,4.16,0.0,0.3,2.5,24.96
511,1.0,6.5,0.5,0.5,2.06,0.0,0.3,2.5,12.36
512,2.0,13.0,0.5,0.5,0.0,0.0,0.3,2.5,16.8
513,1.0,8.5,2.5,0.5,2.36,0.0,0.3,2.5,14.16
514,1.0,6.0,1.0,0.5,1.5,0.0,0.3,2.5,11.8
515,1.0,5.5,0.5,0.5,2.32,0.0,0.3,2.5,11.62
516,1.0,5.0,0.5,0.5,1.76,0.0,0.3,2.5,10.56
517,1.0,7.5,3.0,0.5,2.25,0.0,0.3,2.5,13.55
518,2.0,5.0,1.0,0.5,0.0,0.0,0.3,0.0,6.8
519,1.0,15.5,2.5,0.5,3.76,0.0,0.3,2.5,22.56
520,2.0,2.5,0.5,0.5,0.0,0.0,0.3,2.5,6.3
521,1.0,52.0,0.0,0.5,0.0,6.12,0.3,2.5,61.42
522,1.0,5.0,3.0,0.5,1.0,0.0,0.3,2.5,9.8
523,1.0,7.5,0.5,0.5,2.26,0.0,0.3,2.5,13.56
524,1.0,11.0,0.0,0.5,2.86,0.0,0.3,2.5,17.16
525,2.0,12.0,3.0,0.5,0.0,0.0,0.3,2.5,15.8
526,1.0,9.0,0.0,0.5,1.0,0.0,0.3,2.5,13.3
527,1.0,25.5,3.5,0.5,4.47,0.0,0.3,2.5,34.27
528,2.0,6.5,0.0,0.5,0.0,0.0,0.3,2.5,9.8
529,1.0,5.0,3.5,0.5,1.0,0.0,0.3,2.5,10.3
530,1.0,6.5,0.0,0.5,0.98,0.0,0.3,2.5,10.78
531,1.0,6.5,2.5,0.5,2.0,0.0,0.3,2.5,11.8
532,2.0,11.0,0.0,0.5,0.0,0.0,0.3,0.0,11.8
533,1.0,11.0,0.0,0.5,2.86,0.0,0.3,2.5,17.16
534,1.0,7.0,1.0,0.5,1.0,0.0,0.3,2.5,12.3
535,1.0,12.0,3.5,0.5,3.25,0.0,0.3,2.5,19.55
536,1.0,5.0,0.5,0.5,0.0,0.0,0.3,2.5,8.8
537,2.0,9.5,0.0,0.5,0.0,0.0,0.3,2.5,12.8
538,1.0,30.5,2.5,0.5,7.95,6.12,0.3,2.5,47.87
539,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
540,2.0,6.0,0.0,0.5,0.0,0.0,0.3,2.5,9.3
541,1.0,9.5,0.0,0.5,3.84,0.0,0.3,2.5,16.64
542,1.0,5.0,3.0,0.5,1.75,0.0,0.3,2.5,10.55
543,1.0,29.0,0.0,0.5,6.46,0.0,0.3,2.5,38.76
544,1.0,5.0,0.0,0.5,1.66,0.0,0.3,2.5,9.96
545,2.0,16.0,1.0,0.5,0.0,0.0,0.3,0.0,17.8
546,1.0,11.5,0.0,0.5,2.96,0.0,0.3,2.5,17.76
547,1.0,7.5,0.0,0.5,1.2,0.0,0.3,2.5,12.0
548,1.0,9.0,3.0,0.5,1.92,0.0,0.3,2.5,14.72
549,1.0,12.5,0.0,0.5,4.74,0.0,0.3,2.5,20.54
550,2.0,29.0,0.0,0.5,0.0,0.0,0.3,2.5,32.3
551,1.0,10.0,0.0,0.5,2.66,0.0,0.3,2.5,15.96
552,1.0,9.0,0.5,0.5,2.0,0.0,0.3,2.5,14.8
553,2.0,5.0,0.5,0.5,0.0,0.0,0.3,0.0,6.3
554,1.0,6.0,0.5,0.5,1.96,0.0,0.3,2.5,11.76
555,1.0,7.0,3.5,0.5,1.0,0.0,0.3,2.5,12.3
556,1.0,8.5,0.0,0.5,2.95,0.0,0.3,2.5,14.75
557,2.0,8.0,0.0,0.5,0.0,0.0,0.3,2.5,11.3
558,2.0,11.5,0.0,0.5,0.0,0.0,0.3,2.5,14.8
559,1.0,7.0,2.5,0.5,2.05,0.0,0.3,2.5,12.35
560,1.0,8.0,0.0,0.5,2.82,0.0,0.3,2.5,14.12
561,1.0,10.5,0.0,0.5,2.0,0.0,0.3,2.5,15.8
562,2.0,16.0,1.0,0.5,0.0,0.0,0.3,2.5,20.3
563,1.0,4.0,0.0,0.5,0.5,0.0,0.3,2.5,7.8
564,1.0,6.0,0.0,0.5,1.12,0.0,0.3,2.5,10.42
565,1.0,5.0,0.0,0.5,2.49,0.0,0.3,2.5,10.79
566,1.0,16.0,3.0,0.5,3.95,0.0,0.3,2.5,23.75
567,1.0,15.0,0.5,0.5,5.64,0.0,0.3,2.5,24.44
568,1.0,5.0,3.5,0.5,1.85,0.0,0.3,2.5,11.15
569,1.0,14.5,2.5,0.5,3.55,0.0,0.3,2.5,21.35
570,1.0,7.5,2.5,0.5,2.16,0.0,0.3,2.5,12.96
571,2.0,6.5,1.0,0.5,0.0,0.0,0.3,0.0,8.3
572,1.0,6.5,3.0,0.5,2.05,0.0,0.3,2.5,12.35
573,1.0,9.0,1.0,0.5,2.66,0.0,0.3,2.5,15.96
574,1.0,9.0,2.5,0.5,2.45,0.0,0.3,2.5,14.75
575,1.0,9.0,0.0,0.5,2.46,0.0,0.3,2.5,14.76
576,1.0,15.0,2.5,0.5,3.66,0.0,0.3,2.5,21.96
